tbl,year,qtr,region_name,prj_id,prj_title,prjpis_countries_of_destination,usa,canada,aus,ph,eu,asia,middle_east,total_exporters
ByQtr,2019,1,CALABARZON,781,"“PRODUCTIVITY EXPANSION THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF SORTIDOS, CAKES, COOKIES, AND ASSORTED BISCUITS LINES OF PANADERIA PANTOJA INC. IN TANAUAN CITY, BATANGAS”",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,786,"UPGRADING OF BULSA MPC PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,788,"UPGRADING THE CAPABILITY OF THE COFFEE PROCESSING FACILITY OF AGA FARMERS MULTI-PURPOSE COOPERATIVE (AGFAMCO) IN NASUGBU, BATANGAS",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,790,"Technology Upgrade of Pinagbayanan MPC through Equipment Acquisition",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,797,"PRODUCT UPGRADE OF KASAMA HALAL PRODUCERS COOPERATIVE (KHPC) THROUGH LABORATORY TESTING AND EQUIPMENT ACQUISITION",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,798,"Mechanization of the Production of Breads and Biscuits of Fym&#039;s Food Products",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,799,"Productivity Improvement of Shearing and Bending Processes of De Castro Industrial Sales &amp; Services",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,800,"Productivity Improvement of Bending And Shearing Process Of TAMAGDO Builders",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,801,"Mechanization of the Production Process of TR Santi Enterprises",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,803,"PRODUCTION IMPROVEMENT OF SMMC THROUGH EQUIPMENT UPGRADING",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,805,"IMPROVING THE PRODUCTION CAPABILITY OF ADHIKA PRODUCERS COOPERATIVE THROUGH EQUIPMENT ACQUISITION ON THE UTILIZATION OF FLY AND BOTTOM ASH WASTES FOR HOLLOW BLOCKS MAKING",Philippines,0,0,0,1,0,0,0,1
ByQtr,2019,1,CALABARZON,806,"TECHNOLOGY UPGRADING OF CUTTING CAPABILITY OF SOUTH TOOLS TRADING AND SERVICES",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,809,"UPGRADING OF TEACHING METHODOLOGY ON THE SUBJECT OF REFRIGERATION AND BLAST FREEZING THROUGH THE PROVISION OF BLAST FREEZER FOR LSPU STA. CRUZ",,0,0,0,0,0,0,0,0
ByQtr,2019,1,CALABARZON,905,"TECHNOLOGY UPGRADING FOR PRODUCT DEVELOPMENT OF HONEYBEE MULTI-PURPOSE COOPERATIVE IN BALETE, BATANGAS THROUGH EQUIPMENT ACQUISITION",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,21,"Enhancement of the Production Capacity and Packaging of Miguel Rafael Gabriel Food Products through the Acquisition of Modern Production Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,23,"Upgrading of the Production Capabilities of El Richard Bakery in Rodriguez, Rizal through Equipment Modernization","NO PRODUCTS AND SALES FOR EXPORT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,30,"Packaging and Labeling Improvement of Taliba Soap Manufacturing Products",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,32,"Upgrading of the Production Capabilities of Mardak Global Export Inc. in Montalban, Rizal through Equipment Modernization","USA, Canada, Japan, UK, Korea",1,1,0,0,1,1,0,4
ByQtr,2018,1,CALABARZON,40,"Biogas System Facility for Proper Farm Waste Disposal and Source of Renewable  Energy  for JFarm Agri Enterprise",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,44,"Productivity Upgrading of Surface Grinding, Cutting Processes and Improvement of Dimensional Checking of PROV 3",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,53,"Upgrading of Soap Production facility of DA TWINS MARKETING through Equipment Acquisition",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition","NO EXPORTED",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,57,"Pickles and Peanut Butter Production Improvement through Equipment Upgrading of Theo-Filo&#039;s Food Products",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,58,"Productivity and Quality Improvement of Angono Ethnic Products",N/A,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,63,"Tjcen Food International, Inc. Acquisition Of New Equipment For The Production Of Processed Sweet Pickled Cucumber In Pililla, Rizal",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,65,"Provision Of Biogas System Facility For Utilization Into Renewable Energy And Proper Farm Waste Disposal",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,75,"Upgrading of the Metal Fabrication Facility of Macky Industrial and General Services through Provision of Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,76,"Upgrading of the Feed Mill Facility and Innovation on Poultry Farming of Qualimeal Feedmills, Inc.",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,92,"Equipment Upgrading for Siony&#039;s Pili Tarts and Pastillas",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,107,"Upgrading of Food Production Facility of San Jose Worker&#039;s Multi-purpose Cooperative",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,124,"Improvement of Furniture Production Capability of Jamerika Enterprise Inc. Through Equipment Acquisition",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal","no exported product",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,189,"Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,190,"Product Quality &amp; Production Process Enhancement Through Science  and Technology Interventions of Glofon Herbal Medicine in Antipolo City","NO EXPORTED PRODUCTS",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition","Philippines
No exported product",0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,217,"Expansion of Coco Sugar Production in Alabat",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,220,"Aquisition of Equipment for Organic Fertilizer Production",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,229,"Upgrading the Production Facility of Rosario Dairy Raisers Association (RODRA)",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,230,"Upgrading of Buko wine Production using ITDI Wine Kit",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,231,"Improvement of Salt Industry in Lobo Batangas to support the ASIN Law Implementation in the province.",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,232,"Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,233,"Product and Quality Improvement of the instant salabat for the Kabuhayan Para sa may Kapansanan INC. of Cuenca, Batangas",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,234,"Upgrading of Seaside B-MPC Spanish Sardines Through Acquisition of Production Equipment and Food Safety Capability Building of Workers",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,236,"Provision of Solar-Powered Fish Dryer for the Common Service Facility Establishment of Pusod Inc. for the Kilusan ng Maliliit na Mangigisda sa lawa ng Taal",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,238,"Utilization of Farm Waste Using Charcoal Briquetting Technology",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,239,"Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,240,"Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,243,"Upgrading of the Vermicomposting Technology to produce Vermicast products through Equipment products through Equipment Acquisition for Silver Consumers Association of Tanauan City",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,251,"Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,253,"Roll Out of the FNRI-Developed Complementary / Snack Foods in the Region",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,254,"Upgrading of Condiments Production Facility of Cristie Food Seasonings",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,256,"Equipment Upgrading for Puto-Seko Production",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,258,"Upgrading of the Product, Process  and Production Facility on  Native Delicacies  of Mahacot  Multipurpose Cooperative.",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,259,"Enhancement of Guava Processing Facility of SINAMPC",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,261,"CHARCOAL BRIQUETTE (FROM WASTE TO WEALTH)",none,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,262,"Production of Duck Feeds Additives",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,266,"Enhancement of the Production System and Marketing Potential of System of Eden&#039;s Pastillas through the DOST&#039;s SETUP Program",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,267,"Enhancement of the production system of balayong bakery through the acquisition of modern production equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,268,"Upgrading of Grinding Process of Mag&#039;s Machine  Shop and Engineering Works",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,273,"Upgrading of Rice Mill Facility of Ramsland Rice Mill",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,274,"Upgrading of the &quot;sortidos&quot; production line facility of Panaderia Pantoja Inc.",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,277,"Improvement of Street- Food Vending as Community- Based Livelihood opportunities for Vendors of the Local Government Unit (LGU) of Bacoor",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,278,"Product Packaging Improvement for Agrarian Reform Beneficiaries of Palangue 2 &amp; 3 Naic, Cavite",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,279,"Enhancing Technical Capability of Mariñas Technologies, Inc. in the Commercialization of MRF (Material Recovery Facility) through the Provision of CNC Horizontal Lathe Machine",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,282,"Mechanization of the smoking process of Genrev Home Made Meat Products",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,284,"Mechanization of processes in the production of personal and home care products",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,288,"ESTABLISHMENT MEAT PROCESSING FACILITY FOR KASANGKAP MPC",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,289,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Calminue, Cavinti, Laguna",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,292,"COMMERCIALIZATION OF S&amp;T BASED TECHNOLOGIES FOR BANANA (NEW IMPROVED LAKATAN AND SABA) PRODUCTION IN CAVINTI, LAGUNA",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,293,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) FOR THE WOMEN IP OF SANTA MARIA, LAGUNA",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,295,"Upgrading the Finishing processes and of laguna water hyacinth handicrafts producers associations Inc",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,297,"Selection and Performance Validation of Aromatic and Pigmented Rice Varieties and Pilot Production of Brown Rice",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,298,"Mechanization of Cassava Food Processing of Gumihan-Lamao Farmers Development Cooperative",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,299,"Upgrading the Village Type Corn Dryer of Calamba Upland Farmers Multi-Purpose Cooperative",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,303,"Upgrading of Coco Coir Processing Facility for IMOK ARC Women&#039;s  and Farmers MPCI",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,304,"Enhancing Technical Capability of Balok Sewers through Utilization of Upgraded Sewing Technology",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,311,"Packaging Improvement of Tofu as Comunity- based Livelihood Opportunities for PDOCCI (Persons with Disability Organization in Carmona, Cavite, Inc.) of the Local Government Unit (LGU) of Carmona",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,324,"Upgrading of Food Processing Equipment for Processed Fish for Export and Consolidator in Antipolo City, Rizal",N/A,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,326,"Upgrading of Furniture Production  Capability of Emvel Furniture  Manufacturing Through Equipment Acquisition in Tanay, Rizal","no exported product",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,328,"Productivity Enhancement thru Integration of Bakery Equipment for Golden Wheat Bakery",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,329,"Improvement of soya Milk and Soya Products of Gosen Producers Cooperative in Antipolo City","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,330,"Single Pass Rice Mill Project for Palay Processing of Lupang Arenda Multi-Purpose Cooperative (LAMCO)",none,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,331,"Bio Briquette Charcoal Production of Mascap Integrated Producers Cooperative (MIPC)","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,332,"Establishment of Peanut Butter Processing Center for Boyet Ynares Ladies Movement in Binangonan",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,334,"Establishment of a Common Service Facility on Equipment  Fabrication for the Inventors and Innovators of the Province of  Rizal",none,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,336,"SETUP PHASE II: Upgrading of the Production Capacity of Philippine Moringa and More Corp. (also known as MLGS Herbal Food Products)","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition","Philippines
*NO EXPORTED PRODUCTS",0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,339,"Mechanization of Cookie Production thru the provision of Cookie depositor and cookie forming machine and improvement of packaging equipment for Gem See&#039;s Cakeshop",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,340,"PRODUCTIVITY ENHANCEMENT OF CRISTALIN FOOTWEAR THRU THE INSTALLATION OF SOLAR PANELS AS ALTERNATIVE SOURCE OF ENERGY",http://124.105.2.58/impression/project_monitoring_summary.php,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,341,"Mechanization of Processes of Dorenie&#039;s Food and Beverage Trading in the Production of Health-giving Products",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,342,"MECHANIZATION OF FILLING PROCESS IN THE PRODUCTION OF PURE SPRING WATER AND JUICES OF SUSTALICIOUS FOOD AND BEVERAGES PRODUCTS",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,343,"Enhancing Productivity of Amazing Foods Corporation in the  Production of Virgin Coconut Oil and other Coco Based  Products thru Mechanization of Processes.",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,344,"Productivity Enhancement of Lean Processes, Inc. thru the   Improvement of Liquid Transfer, Accounting and Inventory Systems.",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,346,"Improvement of Production Capability of Foodgear Enterprises",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,348,"Production Efficiency ans Quality Improvement of Coconut-Based Products of Yakap at Halik MPC-Quezon 2",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,349,"Upgrading of Packaging System for Bottled Soy Sauce and Vinegar",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,354,"Improvement of the Production, Product Quality, and Safety of VIBABIPAGASA Agrarian Reform Cooperative",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,359,"Improvement of Stingless Bee Honey Production of Our Lady of the Angels MPC",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,360,"UPGRADING OF KUSINA BATANGUENA HOME CANNERY PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",malaysia,0,0,0,0,0,1,0,1
ByQtr,2018,1,CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,363,"ACQUISITION OF APPROPRIATE EQUIPMENT TO UPGRADE MARVON DRYING SERVICES PRODUCTION FACILITY",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,367,"Enhancement of Muscovado Product Through Provision of Appropriate Packaging Materials",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,368,"Ginger Processing Enhancement of Sampaloc Agrarian Reform Benificiaries Multi-Purporse Cooperative (SARBMPC) in Sampaloc, Tanay","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,369,"Upgrading of Herbal Tea Processing of Mabuhay Multi-Purpose Cooperative in Binangonan, Rizal","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,370,"Establishment of Mushroom Culture and Processing Facility of Niogan Agrarian Reform Beneficiaries Multi-Purpose Cooperative (NARBS MPC)","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,371,"Charcoal Briquetting Project for Madilaydilay Agrarian Reform Cooperative (MARC) in Tanay, Rizal","NO EXPORTED PRODUCT",0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,372,"Acquisition of Decorticating Machine for Pineapple Fiber Production",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,373,"Development of the Production Capability and Capacity of Cookie Caper Enterprises through Equipment Acquisition and Product Quality Analysis",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,374,"Technology Upgrading of Alevro Precision Tooling Services through Acquisition of CNC Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,375,"Productivity Improvement through Integration of Additional Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,376,"Product Quality Improvement of Yema Cheese Cake of Zaporteza Cake House and Pasalubong through Upgrading of Equipment",None,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,377,"Improvement of the Production Facility, Product Quality and Safety of Samahan Ng Nagkakaisang Mangingisdsa sa Paraisong Pulo (SNMPP)",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,380,"Improvement of the Production Efficiency and Productivity Through the Installation of Standard Testing System for GP Synergia Through SETUP Program",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,383,"Strengthening the Production Capability and Capacity of Amvel Metal Fabrication Through Acquisition of Equipment",,0,0,0,0,0,0,0,0
ByQtr,2018,1,CALABARZON,385,"UPGRADING OF GK SAN FANCISCO JAVIER PEOPLEâ€™S ORGANIZATION SEAWEEDS CHIPS PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,386,"Adoption of Pelletizing Technology to Produce Quality Animal Feeds",Philippines,0,0,0,1,0,0,0,1
ByQtr,2018,1,CALABARZON,387,"JJ Agriventures Inc. Acquisition of New Equipment for Livestock Feed Production in Morong, Rizal","none (NO EXPORTED PRODUCTS)",0,0,0,0,0,0,0,0
